,Virginia,California,Florida,New Jersey,Texas,New York,Colorado,Massachusetts,Nevada,Arizona,Oregon,North Carolina,the District of Columbia,Washington,Wisconsin,Hawaii,Utah,Michigan,South Carolina,Minnesota,Tennessee,Georgia,New Hampshire,Illinois,Vermont,Iowa,Missouri,Maryland,Rhode Island,Indiana,Montana,Wyoming,Pennsylvania,Oklahoma,West Virginia,Delaware,Alabama,Connecticut,Ohio,Kansas,South Dakota,Idaho,North Dakota,Nebraska,Mississippi,New Mexico,Arkansas,Alaska,Louisiana,Kentucky,Maine
2008-12-01,222542.02919837157,328799.1853531849,175637.36228867774,310248.5597444608,134643.43263312874,235061.15927957758,220445.93775361156,311759.40503694763,212051.53549993993,191736.83801985788,245552.26394079777,158274.33434320477,340137.42459889315,286814.7081476443,162434.46163061913,402970.7145867767,224957.88565633108,110507.18937398151,146653.80625280313,178139.71902796268,130573.28949651656,147498.42662085377,223137.61574715297,169642.90533992392,194686.67734023972,105260.59655207202,123019.2006347594,279563.82166407525,249612.05769636575,111927.51703118165,177567.69506641896,193384.29606448323,153559.88640800034,98062.70612126502,86202.3526736462,234028.8878593439,113260.74561360168,278905.8779274206,118791.2212116643,96432.85614544134,130393.01416570657,181526.4848089084,,122165.23494404064,100474.64059096779,176909.08498906335,109822.46000272363,231903.2268021436,139936.6142342745,109227.82037809794,180732.73763783797
2009-01-01,220951.85008410827,322070.35647887766,171955.29097071724,308144.5144971135,134161.93647658697,233736.95790703758,219694.44649188963,309650.6237569855,205445.86800149127,186361.8781385943,243490.9237153635,157508.8360035886,339539.3975286757,284232.56880998774,161021.1243755355,400564.1968435875,222729.2183189535,108655.64798219444,145709.73488719782,176634.11861237837,130112.55083521396,145751.2912269498,222135.83676107647,167133.88245097877,194497.94148665553,105123.676868457,122488.64772059809,276649.42076831055,246175.45851832713,111589.80081878351,177458.43014005883,193371.679769074,152890.8584672469,97916.4452024697,86263.565413983,232717.79901772,112896.08561424499,277058.106998201,118069.93479526653,96104.52005696746,130631.88043382256,179628.8056659752,136153.0981826743,121672.13678348827,100240.04870712281,176299.74033429744,109480.24386693002,231719.1158820158,139663.62408076163,109149.13280003906,179646.65009901987
2009-02-01,219415.77580353417,317169.4878826663,168683.95597164865,306429.88179848855,133907.02731079495,232598.48552681075,219240.44799328933,307635.6685240821,200216.85744800034,182925.3557931901,241260.1926122897,156933.9799838293,339639.6806051166,281577.74177454924,160017.90309800828,397424.5117413402,220511.98227214557,106738.72090796696,144853.47609407108,175216.06807818517,129757.79558283703,144185.0083059851,221121.84170550713,165134.46065147128,194412.47343306735,104941.26548983552,122098.80619535665,273492.41536819306,242986.19582452928,111293.30265750649,177110.75029731705,193270.11107896923,152451.22485747453,97696.64424062862,86393.6591253709,231476.48490815054,112479.85975387205,275884.4210642165,117279.95570068008,95921.64585707513,130669.85679982253,177562.9576684374,136158.84820655163,121382.06495443487,99977.29812056255,175666.69487965803,109078.06258063449,231883.00794194543,139577.63025959392,109122.10792129528,178647.38885248543
2009-03-01,217911.06741368244,313109.8941616825,165606.43025616757,304775.10911747464,133800.3401420885,231590.13188812265,218932.62871287574,305575.9353928073,195094.29945879732,179845.51282780943,239028.35943909155,156479.43945110217,339527.6547460984,278798.07154598576,159176.1909170223,394416.53356535285,218282.1695627116,104881.03053335655,144147.4965305491,173578.9553127217,129415.5071533292,142776.74029733005,220244.37319830534,163185.10532959786,194286.05041589515,104781.37775185118,121803.35426550075,270220.94582810975,239878.58255220208,111123.95152021956,176789.7788413601,192901.3183395142,152233.95011147662,97534.96446436753,86545.27056008401,230131.95818406483,112073.34018477838,274490.52859157877,116565.68802550736,95848.36299872071,130600.5970071049,175434.1120926718,136121.90541777766,121554.87429375098,99757.73311967317,174528.98585930959,108651.27241998717,232194.14200757674,139551.30628998086,109076.95576706948,177619.7177333172
2009-04-01,216566.74705052355,309295.61970632634,162539.03515140052,302655.8596869249,133785.08898500935,230732.40322603544,218697.93145812632,303780.98123438936,190010.5665820438,176732.667376044,236490.30767406258,156013.25623801185,337797.2896258552,275190.4630017134,158961.20226020494,391192.26164795697,216532.99753311244,103284.69073349448,143483.63128170706,172065.34012956358,128959.1154110487,141279.86422247346,218713.60138991734,161952.27704008893,194045.54417782952,104687.18711522473,121512.30381066426,266896.3961926939,237480.86000469245,110984.8809437073,176410.51317224326,192333.32867638767,152103.02994798674,97412.76634932302,86475.836370019,228847.31405784283,111561.48121792957,273149.0887559848,116062.66620411836,95982.51696375769,130310.72946540445,173277.13042946937,135942.1091479667,121811.9959865029,99608.9006845979,173472.22965110574,108221.81477025068,232392.98153372525,139695.1152857689,108991.31032801796,176713.9467161732
2009-05-01,215438.35634367447,305599.699025055,159570.53162540062,300396.0290368932,133786.8022288409,229944.618676506,218405.49776303372,302564.8852016355,184099.65447584656,173234.46363154697,234090.56267840686,155400.59595173088,335166.3620588597,271790.9347373931,158574.31085581714,387846.3882508239,214733.7474525693,101883.32415058652,142723.75688748868,170866.3221999687,128360.72635768207,139718.02874821986,217083.0956856267,160490.99897147084,193857.81262492188,104631.17301605201,121142.6363159661,263770.44754182064,235392.998540035,110865.23463753851,176039.04002687024,191924.53922631,151875.3841238046,97451.58048003247,86313.27076897437,227331.053960242,111057.06348955129,271106.847884289,115707.84165277511,96144.45615116239,129987.51316401298,171224.99007596253,135649.85649010216,122183.18409832816,99433.38695469698,172474.40381997125,107877.29200538213,232076.98633185515,139757.81396973424,108831.17433811603,175092.94659144946
2009-06-01,214418.65095084455,302369.58449983975,156749.23410193136,298122.7837571828,133765.7694928988,229088.64525319551,218069.5740230442,301781.47569248854,177918.1315528752,170263.4364618373,231671.1736833609,154707.07714073893,333218.35244258,268793.72179399664,158151.96817718784,383784.8168201574,212967.37204589418,100600.4770308115,141791.84885433925,170082.51349211097,127737.99495662692,138221.815293645,215747.95281303558,159324.75934467392,193551.73196205575,104541.67196602213,120640.39312601967,261378.08709836184,233711.51788349365,110757.24081769052,175458.4626216114,191661.0183175183,151563.18330948867,97560.95427131421,86123.39359038947,225958.95455754382,110529.36358909548,269034.1741622675,115396.28518017964,96327.50191472413,129651.88381259382,169418.09820322334,135312.0701139261,122358.92685167649,99194.05312408022,172317.42107023014,107629.34276289125,231674.76325042444,139806.46604372596,108657.83556726058,173616.94195328362
2009-07-01,213526.17329627424,299973.7397093137,154337.46813699065,296046.139632943,133778.59867669863,228201.41398907834,217575.86440319402,301215.5079668745,171853.50121998249,167767.40793541074,229275.75674607084,154019.60310565899,331095.6085515217,266608.61113471823,157572.71020563945,379814.8292605998,211262.8288773607,99522.63923107111,140927.64324400912,169525.98120240096,127146.06928858122,136957.4950169917,214707.87247429532,158180.1676061283,192982.0933414036,104469.33775246031,120067.89690693955,259216.79811657695,232066.4809674929,110546.87652712972,174762.96455054145,191420.41015274517,151221.70058099637,97682.96579917772,85904.33538845721,224777.3077692939,110024.7531531194,266848.9767145905,115023.97059633887,96445.67853084071,129264.02996146539,167694.5458524508,135079.45708081676,122487.24527194153,98975.50068523215,171951.68972285825,107388.40651935454,231239.10218489936,139719.67110722593,108456.89574631075,172107.6741194648
2009-08-01,212586.79238561456,297971.1332080237,152116.28939242972,294254.8620832767,133668.88437179165,227243.3900971855,217093.3793486734,300689.5919999049,167002.68341190717,165490.63634074223,227270.43028411354,153241.41884589937,329271.0839055816,264698.56731142435,157103.3764063766,376761.43852651416,209636.3672329151,98487.72804471255,140237.86777738368,169068.79434924354,126668.6737573722,135879.21868327446,213784.77974282936,157143.24558165635,192104.368682902,104379.24495732957,119559.69907237221,257351.4400994405,230748.4356647235,110291.0059191179,173951.2891298152,190897.1074926183,150820.13851365948,97804.5714376922,85731.48842342499,224002.38253863374,109501.57110482047,265260.8678882092,114620.73931646883,96516.63634077739,128895.16102616326,165979.37104402456,135235.1871116594,122558.00270348566,98696.81957038185,171690.30926141006,107088.42907886916,230853.92223152172,139533.86441164746,108269.44049146624,171336.24813328593
2009-09-01,211653.42842012597,296402.56367637287,150082.4759981927,292744.2634701407,133523.35384684743,226437.14145616474,216686.89488119862,300351.6854006665,163232.7414906283,163379.43376204674,225818.3793486395,152531.9291048774,327125.2687151151,263115.998918876,156591.8116899672,373176.3640737955,208084.7059899003,97576.24367447804,139629.0837455458,168499.25581918668,126274.29178125107,134864.2717037664,212769.16650080952,155728.25469835344,191258.08867798207,104288.78210005874,119088.10079912488,255215.574831891,229887.8027052217,110017.38033187808,173123.84596983728,190268.6695788049,150440.6775075143,97898.88181348803,85181.34069938274,223349.59098869443,109002.39533061755,263907.49301638786,114248.29865297627,96477.81599132666,128520.12836967116,164145.74563891473,135597.31969886148,122746.50986585933,98387.54776436758,170955.30029425884,106734.34507562108,230485.0787306895,139302.53063368957,108066.06304839817,170701.82199334927
2009-10-01,210803.59546855962,295566.2068162067,148361.88789150133,291637.85053142946,133329.36041029738,225812.9058511711,216472.11416913816,300082.4692486813,160721.85929914223,161129.80562390134,224827.83586192076,151940.6434756732,324881.1315822873,262061.1184314722,156082.1575782867,369158.59946295974,206681.3306235233,96560.00269888867,139067.11941296305,167790.9624004586,125973.7451334069,133859.01826029943,211873.31973675507,154350.88892970732,190643.77255081036,104188.63229067856,118727.7199539168,253446.9411100177,229407.9670871997,109775.3282799569,172552.65599213575,189620.59311935175,150181.8871461295,97925.9014591296,84528.97668015113,222789.20724908204,108588.24836641974,262836.9070959886,113980.83132557,96450.3655770142,128221.18057921685,162515.37602274443,135927.70165879556,123072.03772093511,98030.01880923666,170747.83572122446,106398.82938803143,230122.73852238,139061.88082096938,107917.32266232568,170113.6059502577
2009-11-01,210315.65251732097,296388.9136506581,147214.94608321055,290896.716835014,133372.7847384358,225413.7870826573,216490.59927531113,300118.78954957274,158834.61517719316,160153.6894406368,224018.52800529051,151542.44446771845,323983.9177711916,261532.97245484265,155532.30020736984,365522.2198973351,205676.64304077902,95667.40904003142,138637.76982411108,167062.07068574324,125715.96187201464,132965.64229466591,211308.71144099836,153004.91620678562,190169.26573469726,104111.54934095095,118606.12885218306,252059.3817745042,229431.62208928287,109634.71828386141,172052.3969451279,188933.36944476957,150129.31152501062,98028.60894121403,83781.78636612633,222179.95565796792,108251.5244938265,261466.51185257745,113714.70748366787,96399.07577927945,127964.89950892441,161141.27882155616,135874.46205639048,123368.14152963717,97732.774787169,170417.10844922092,106214.19034129911,230101.68845786867,138973.034952999,107815.47350392626,169466.17618007193
2009-12-01,210219.05890410146,298272.6321189125,146343.3896937867,290598.64089949155,133495.47344432876,225145.71454718531,216685.57040160018,300667.14272548514,157004.5620423695,159877.6649923853,223378.0994307959,151164.7285214015,324917.63967098226,261181.08559613783,155081.65197539315,364511.2420347728,204946.21397019364,94865.79992071865,138370.0628138004,166632.232450439,125529.22204304971,132253.54936998922,211040.35923419066,152316.920264983,189828.6822003855,104054.45025074451,118683.14361798606,251129.2037265169,229544.61819166338,109573.31930252312,171594.76852241496,188431.12558697074,150210.62501275958,98135.46018061262,83399.7256760245,221468.91934668497,107976.06621551146,260150.25638099154,113488.50425169244,96346.36788164453,127876.40215729678,160318.48767352625,135719.31279340186,123749.574042451,97500.23240840308,170100.90681950434,106148.27766024864,230386.14609490454,138804.2592310791,107805.38376523646,169071.26186228156
2010-01-01,210491.3754090475,300185.7500666254,145673.40419756834,290524.00831115973,133552.23420714235,224950.66898985175,217175.49699310944,301719.90874292096,155933.4623077548,159799.95615301418,222761.3329196712,150817.3765720184,326578.4123178926,260223.8756421682,154969.86693825154,365364.5167922296,204230.0393403857,94350.75865370169,138239.7249259212,166432.0943282982,125438.30943888325,131590.8944955432,211024.0726131325,151645.31225239183,189558.76045306868,104055.30874835745,118720.69930573454,250618.94681879252,230433.03865547664,109507.65257665115,170918.8856879015,188108.89074374732,150442.48898103903,98298.62559849757,83240.7740632335,220977.1067047863,107806.66638756175,258881.83426861375,113272.10276690236,96264.73180633535,127948.10147777873,159320.0071952689,135645.7800667014,124193.4523930819,97368.04981089331,169893.26469552837,106230.00652584697,231069.93830886923,138785.47532552583,107789.58801949112,168806.60684198514
2010-02-01,210815.24976643128,300984.45359772065,145090.406805184,290592.3558328683,133536.20044841606,224935.79469329282,217749.8972290159,303086.6731853744,155023.3911624199,158968.05647144828,222273.4719557507,150439.0387019474,327148.0481774757,259129.9938074102,155161.64500070576,368109.4665105,203556.72044306833,93860.01576318186,138069.26930147596,166506.66013529952,125380.1134566259,131020.6977165088,210855.42241373062,151333.5508127491,189451.09250641547,104117.65828514805,118571.5340532245,250037.05289556438,231429.49703775113,109518.29604412797,170286.61644699587,188051.6500637379,150765.79560340184,98427.95597216906,83250.78793978643,220775.73373555447,107685.80213244726,258229.36343074337,113221.71492710272,96140.19495202515,128014.33081391889,158574.0018040141,135553.0637743685,124612.43564751402,97308.66147945788,169888.59365713122,106324.35282629619,231322.45960771668,138815.18351775222,107772.90198585455,168757.13021480924
